1273736,502.0,1
2615632,1138.0,2
3981928,1849.5,3
5381469,1934.5,4
6774885,2502.5,5
8162302,2579.0,6
9516184,2476.5,7
10893903,2579.0,8
12289746,2876.5,9
13687470,2831.5,10
15119224,2852.0,11
16593863,3258.0,12
18032321,3250.5,13
19492217,4147.5,14
20992653,4132.0,15
22445915,4164.5,16
23985323,4214.5,17
25545915,4173.0,18
27084731,4147.0,19
28565689,4150.0,20
30035692,4900.0,21
31523118,4990.5,22
33063270,4618.0,23
34601243,4725.0,24
36086782,4584.0,25
37618188,4517.0,26
39116428,5297.5,27
40622465,5134.0,28
42136507,4911.0,29
43674058,5429.0,30
45183280,5110.5,31
46673369,4806.5,32
48167783,4845.0,33
49649841,4837.5,34
51095191,4843.0,35
52588110,5045.5,36
54084349,5040.5,37
55567376,4929.5,38
57133626,4926.0,39
58706086,4688.0,40
60283184,4956.5,41
61854197,4981.0,42
63411256,4673.5,43
65017743,5145.0,44
66623375,5344.5,45
68236960,4737.0,46
69819314,5397.0,47
71434563,5375.0,48
72998142,4797.5,49
74593448,4910.0,50
76183557,5301.5,51
77853739,5165.5,52
79486947,5277.0,53
81135726,5291.5,54
82819070,5006.5,55
84597748,4968.0,56
86345621,5083.5,57
88145124,5142.0,58
89980808,4891.5,59
91849986,4523.0,60
93658671,4385.0,61
95508549,4491.5,62
97275667,4363.0,63
99046379,4248.0,64
100809120,4918.0,65
102620121,4832.0,66
104436668,6869.0,67
106264795,6619.0,68
108037316,6744.0,69
109748468,6722.5,70
111501969,6669.5,71
113247530,6477.5,72
114920207,6730.0,73
116624669,6651.5,74
118351328,6570.0,75
120084300,6737.5,76
121807544,6689.0,77
123616761,6653.0,78
125384003,6551.0,79
