850274,78.555,1
1771633,109.05,2
2694354,140.655,3
3646008,144.835,4
4609882,143.345,5
5599089,140.33,6
6591586,133.98,7
7606313,166.76,8
8625254,166.79,9
9669514,166.73,10
10710443,166.75,11
11751658,166.745,12
12839107,166.715,13
13909240,166.725,14
14985898,166.705,15
16046683,166.71,16
17077566,166.79,17
18095335,166.765,18
19120926,166.725,19
20091872,166.745,20
21078133,166.815,21
22056160,166.72,22
23009253,206.925,23
23952634,204.875,24
24905063,201.8,25
25867257,210.13,26
26842226,208.24,27
27811942,209.605,28
28767436,209.395,29
29750418,209.71,30
30736893,209.29,31
31731822,209.08,32
32722134,208.135,33
33714859,208.135,34
34727025,207.82,35
35729685,218.37,36
36725710,218.55,37
37716017,220.89,38
38742973,214.24,39
39746003,217.5,40
40733940,217.3,41
41749395,215.98,42
42762159,220.38,43
43726952,204.04,44
44655802,206.28,45
45575980,199.99,46
46509442,228.26,47
47442434,227.62,48
48379365,225.86,49
49310852,230.12,50
50249571,226.54,51
51180008,237.25,52
52099189,239.13,53
53020697,238.075,54
53952554,238.745,55
54883288,235.045,56
55800460,235.58,57
56725906,236.895,58
57636752,234.94,59
58550587,238.195,60
59459678,238.93,61
60368510,235.55,62
61271386,236.5,63
62163579,236.085,64
63067555,235.855,65
63961270,238.105,66
64858848,233.855,67
65764418,237.46,68
66657757,234.02,69
67552582,237.645,70
68466114,237.9,71
69372168,237.18,72
70287844,238.205,73
71203530,238.79,74
72120663,241.325,75
73049775,238.01,76
73971023,237.78,77
74874952,240.04,78
75767771,241.36,79
76663404,239.07,80
77558558,237.72,81
78454477,217.61,82
79364627,241.99,83
80278194,229.875,84
81190223,223.615,85
82095140,235.985,86
83017140,236.61,87
83934147,271.65,88
84859386,275.13,89
85777668,275.71,90
86698664,273.97,91
87627214,273.68,92
88560646,277.45,93
89505338,275.42,94
90432453,278.61,95
91345246,276.87,96
92267242,278.03,97
93214131,276.58,98
94145568,273.1,99
95098250,274.55,100
96055845,277.74,101
96992358,273.97,102
97912235,278.32,103
98815758,277.16,104
99726918,275.42,105
100640417,277.45,106
101554745,274.55,107
102474685,278.9,108
103396574,273.39,109
104318794,265.95,110
105239339,266.37,111
106155715,269.375,112
107073787,269.935,113
107989968,266.69,114
108920387,268.66,115
109851871,262.395,116
110763159,271.91,117
111678332,267.815,118
112588158,276.03,119
113485637,277.085,120
114375705,276.815,121
115250937,276.455,122
116135803,277.985,123
117028334,275.655,124
117930530,293.885,125
118821396,290.75,126
119711956,291.605,127
120607525,291.32,128
121508406,292.745,129
122422217,291.89,130
123314894,289.895,131
124221955,292.46,132
125145229,291.89,133
