532826,659.0,1
1215778,946.0,2
1918164,945.0,3
2641526,1102.0,4
3354216,1093.0,5
4100871,1239.0,6
4812355,1238.0,7
5529826,1240.0,8
6266460,1330.0,9
7010855,1351.0,10
7734915,1355.0,11
8487101,1376.0,12
9249316,1651.0,13
10021656,1658.0,14
10802369,1569.0,15
11578903,1622.0,16
12355408,1590.0,17
13146900,1606.0,18
13933198,1585.0,19
14746500,1729.0,20
15536805,1585.0,21
16346682,1425.0,22
17182680,1870.0,23
18023293,1900.0,24
18855602,1894.0,25
19687668,1864.0,26
20528340,2027.0,27
21371583,2035.0,28
22213827,2038.0,29
23062956,2004.0,30
23932179,2005.0,31
24793738,2065.0,32
25669252,2207.0,33
26579853,2107.0,34
27520809,2246.0,35
28442340,2353.0,36
29361135,2328.0,37
30279686,2314.0,38
31222914,2381.0,39
32188719,2652.0,40
33173253,2705.0,41
34160614,2660.0,42
35150986,2686.0,43
36156091,3072.0,44
37171148,3083.0,45
38189485,2970.0,46
39202028,3174.0,47
40179599,3170.0,48
41153257,3049.0,49
42123327,3024.0,50
43137280,3043.0,51
44156629,3155.0,52
45181843,3106.0,53
46218605,3093.0,54
47270287,3058.0,55
48328155,3084.0,56
49378360,3028.0,57
50415167,3057.0,58
51472078,3108.0,59
52558006,3139.0,60
53639178,3128.0,61
54686652,3113.0,62
55754342,3186.0,63
56815855,3034.0,64
57886673,2898.0,65
59005170,2875.0,66
60097117,2817.0,67
61200345,2775.0,68
62286939,2858.0,69
63378639,2829.0,70
64472117,2539.0,71
65524292,2695.0,72
66594847,3149.0,73
67664449,3132.5,74
68742749,2813.0,75
69855190,2895.0,76
70919210,2900.0,77
72011091,2823.0,78
73121276,2839.0,79
74222223,2906.0,80
75321913,2868.0,81
76474588,2904.0,82
77620263,2862.0,83
78804137,2797.0,84
79946745,2737.0,85
81121330,2752.0,86
82267946,2684.0,87
83420193,3184.0,88
84569793,3374.0,89
85722757,3413.0,90
86851614,3370.0,91
87972408,3325.0,92
89088856,3370.0,93
90242213,3380.0,94
91371384,3396.0,95
92524010,3516.0,96
93676754,3436.0,97
94836390,3428.0,98
95982686,3396.0,99
97102356,3444.0,100
98234992,3476.0,101
99357503,3444.0,102
100460622,3492.0,103
101638446,3428.0,104
102863892,3440.0,105
104096249,3484.0,106
105320845,3364.0,107
106543589,3484.0,108
107763655,3356.0,109
108948664,3368.0,110
110162433,3360.0,111
111386136,3420.0,112
112607649,3400.0,113
113789198,3300.0,114
115006605,3432.0,115
116215754,3392.0,116
117422884,3413.0,117
118606153,3317.0,118
119795548,3338.0,119
121019871,3362.0,120
122212455,3407.0,121
123408958,3395.0,122
124602695,3371.0,123
125812225,3308.0,124
