3772941,95.0,1
7668164,149.0,2
11455137,309.0,3
15403671,315.0,4
18852266,292.0,5
22205532,338.0,6
25735743,356.0,7
29083097,553.0,8
32412444,555.0,9
35892122,582.0,10
39308797,588.0,11
42775960,603.0,12
46144103,627.0,13
49640639,621.0,14
53183440,594.0,15
56605721,615.0,16
59961990,620.0,17
63287155,592.0,18
66586091,633.0,19
69859786,609.0,20
73087859,578.0,21
76418603,727.0,22
79543921,751.5,23
82593084,707.0,24
85628366,739.5,25
88859849,757.0,26
91890528,746.0,27
94949929,741.0,28
97934958,735.0,29
101120945,734.0,30
104319100,728.0,31
107334642,737.0,32
110257267,719.5,33
113292857,696.5,34
116276774,745.5,35
119394724,737.5,36
122417601,758.5,37
125408793,705.0,38
