1012687,0.06807932827207777,-19.2,1
2048849,0.11937720696131389,-18.72,2
3096996,0.1706265655491087,-17.64,3
4160622,0.21998178879419963,-17.8,4
5243951,0.27408279160658516,-17.38,5
6332501,0.3234877551264233,-18.33,6
7429822,0.3746565987666448,-18.29,7
8512517,0.42675060378180607,-18.01,8
9604935,0.4799462891287274,-17.4,9
10714147,0.5304307501183616,-17.005,10
11845219,0.5848094862037235,-17.7,11
12994951,0.6383840382099152,-16.555,12
14143984,0.6940458597077264,-15.14,13
15288257,0.7461557224061754,-15.49,14
16475335,0.8017186333735784,-14.685,15
17649072,0.8556680257452859,-14.085,16
18811990,0.9082624314890968,-14.045,17
19980923,0.9610456395811505,-14.915,18
21152681,1.014463530447748,-14.54,19
22316009,1.0679388007190493,-16.565,20
23493267,1.1221941518121294,-15.975,21
24680230,1.175265717373954,-14.36,22
25864200,1.2299574348661635,-14.52,23
27073645,1.2841260954406526,-14.295,24
28278408,1.3381235482957627,-13.985,25
29483933,1.3930864154630238,-14.53,26
30684181,1.4468780742088954,-14.31,27
31882226,1.502406285074022,-13.86,28
33095276,1.5566023970974816,-14.34,29
34308566,1.6111511013242934,-13.86,30
35518588,1.6656813283761343,-13.97,31
36713266,1.7196111348602507,-14.165,32
37905438,1.7734634101390838,-14.15,33
39111299,1.8293092140886518,-14.53,34
40311285,1.8839056860076056,-14.27,35
41472514,1.9356827888886134,-14.48,36
42665199,1.9892187854978773,-13.99,37
43840863,2.04142670167817,-13.965,38
