905843,0.06436704847547743,28674.0,1
2236358,0.1239475781387753,28392.5,2
3728073,0.19068026377095115,28680.0,3
5323717,0.25984292719099256,33423.0,4
7006409,0.3333983967701594,34228.0,5
8701195,0.4064132778512107,35591.0,6
10419758,0.48088489611943563,35416.0,7
12094724,0.5538235731257333,35305.5,8
13805595,0.6277028429508209,43060.0,9
15567465,0.7044343746370739,43081.0,10
17356615,0.7825547445482678,45904.0,11
19136783,0.859504083858596,46716.5,12
20949850,0.9373001140356064,46545.5,13
22768308,1.015126080248091,46659.0,14
24601094,1.0950229444768693,47257.5,15
26561257,1.1822547470861011,43546.5,16
28487894,1.2637344203392664,44263.0,17
30393340,1.346240758034918,50413.5,18
32427315,1.4325651121801801,50718.0,19
34440086,1.5215895057386821,50260.5,20
36425598,1.606569632490476,49993.0,21
38397115,1.692949877778689,50895.5,22
40385564,1.7765735380517111,49183.5,23
42376556,1.8621838929918078,50655.0,24
44320942,1.945727489127053,51004.0,25
46291060,2.030250731640392,49890.5,26
