747097,0.05962998357084062,212.25,1
1600279,0.1026589083009296,223.75,2
2504070,0.14580211639404297,348.75,3
3435457,0.19151156855954063,351.5,4
4334945,0.2350585639476776,383.75,5
5225710,0.2762169157796436,372.25,6
6039509,0.3147376554542118,373.5,7
6858821,0.35498301612006294,372.25,8
7684278,0.3941427344083786,343.5,9
8501586,0.4328753728999032,392.75,10
9304148,0.4705563932657242,392.0,11
10118268,0.509715458088451,358.25,12
10957427,0.5495715630716748,351.0,13
11802939,0.5908476029502021,317.75,14
12652374,0.6314099672105578,240.0,15
13507329,0.6717030280828475,283.0,16
14381548,0.7133092314004899,226.5,17
15258421,0.7541775451103846,265.5,18
16134886,0.7945765415827434,316.75,19
17065123,0.8379298502869076,324.25,20
18037288,0.8825944426986906,397.75,21
18996497,0.9274738975365957,377.75,22
19995459,0.9727348548173904,372.5,23
21003667,1.0183149715264639,445.5,24
22035350,1.0658337626192305,410.0,25
23056178,1.112798703842693,348.0,26
24080298,1.1613787640465632,271.0,27
25097057,1.2083971563975016,502.0,28
26101785,1.2551851757367452,412.25,29
27118568,1.3024251775609121,462.0,30
28128794,1.350624330639839,419.25,31
29118861,1.3969091199504005,424.75,32
30129114,1.4432732539044486,408.75,33
31176020,1.4916485943396887,364.0,34
32208552,1.540506877568033,451.5,35
33220132,1.5865389360984166,317.0,36
34240871,1.6332278603977628,482.25,37
35307544,1.6829180362489489,504.75,38
36376488,1.7320751910739476,490.75,39
37408928,1.7790335219436222,474.5,40
38442028,1.8271595873435338,482.0,41
39468558,1.8746778062979381,499.25,42
40494595,1.921699566046397,517.0,43
41500191,1.969132093720966,489.25,44
42508714,2.0157085026635064,523.25,45
