985919,0.07111911528640323,1069.6,1
2009674,0.12323779960473379,1303.8,2
3146333,0.17597469091415405,1250.75,3
4261716,0.22810329079627992,1242.3,4
5409815,0.28301006144947477,1506.55,5
6513068,0.33379456096225313,1173.85,6
7658689,0.38731650703483156,1505.05,7
8791084,0.43988339258564846,1469.6,8
9900333,0.4908922494782342,1408.75,9
11029101,0.5421013736724853,1377.7,10
12170789,0.594655216799842,1598.55,11
13283434,0.6444888518253962,1369.7,12
14407516,0.6955555202563604,1372.95,13
15527816,0.7473908729685678,1334.1,14
16624757,0.7961513462993833,1164.2,15
17756921,0.8477944178713692,1245.0,16
18895014,0.8998770664135615,1432.2,17
20041057,0.9518436217970319,1463.5,18
21183381,1.0035170559750664,1535.8,19
22371373,1.0576248055696487,1479.55,20
23521148,1.108847584856881,1449.65,21
24657739,1.16021936972936,1523.3,22
25784240,1.2117158031463624,1531.05,23
26933664,1.2631536344687144,1392.0,24
28082575,1.3141179270214505,1401.25,25
29214796,1.3644255957338545,1399.25,26
30379739,1.4180650603108935,1480.5,27
31547595,1.4741594314575195,1546.3,28
32690993,1.5252322987715403,1550.4,29
33834464,1.5777406399117575,1602.3,30
34943865,1.6269553407695558,1583.1,31
36079652,1.6772838393184875,1516.5,32
37219347,1.7279011172718473,1401.75,33
38365511,1.7803020807769563,1529.7,34
39499740,1.8321940728690889,1345.45,35
40628333,1.882715097202195,1421.3,36
41751853,1.932786017788781,1514.1,37
42892932,1.983758953081237,1394.2,38
44028430,2.035216725402408,1384.2,39
