538734,0.047658611999617684,777.0,1
1230017,0.08105146553781298,851.0,2
1960549,0.11455813573466407,821.0,3
2674559,0.14748501492871177,1055.0,4
3382246,0.18079432917965782,1268.0,5
4106404,0.21577447043524847,1526.0,6
4824458,0.2497997283935547,1498.0,7
5543800,0.28403824316130744,1488.0,8
6274111,0.3185541928476757,1474.0,9
7019510,0.35467832876576316,1820.0,10
7770164,0.3897334220012029,1879.0,11
8543604,0.42502629233731165,1914.0,12
9336299,0.46169081972704995,2021.0,13
10129693,0.4977983409166336,1895.0,14
10933334,0.534678448703554,1784.0,15
11736430,0.5711313342385822,1883.0,16
12557462,0.6087263454993566,1940.0,17
13377912,0.6464484471744961,1890.0,18
14199391,0.6838957383235296,2145.0,19
15054780,0.7234605236185921,1972.0,20
15908947,0.7620787956317265,1936.0,21
16786354,0.8020484709739685,2368.0,22
17668674,0.8424373832676145,2372.0,23
18556506,0.8824486297369003,2390.0,24
19420827,0.9214959856536653,2380.0,25
20272741,0.9604609085453881,2414.0,26
21173687,1.0015501135587692,2388.0,27
22041143,1.0410187172227436,2408.0,28
22930866,1.081450760629442,2368.0,29
23810088,1.121664280825191,2388.0,30
24737212,1.1628852947553,2364.0,31
25642756,1.2034432009855907,2372.0,32
26552923,1.2450621363189485,2406.0,33
27464001,1.2859484609630374,2308.0,34
28382194,1.3270740922292072,2369.0,35
29315904,1.3686051952176623,2173.0,36
30257427,1.4116272284587223,2835.0,37
31202543,1.4539275779326757,2714.0,38
32175533,1.4978566065099503,2812.0,39
33176175,1.5436189894543755,2871.5,40
34175009,1.588133268157641,2851.5,41
35165199,1.6324158102936215,2938.5,42
36152608,1.676848654349645,2820.5,43
37170378,1.7220475407441458,2811.5,44
38180116,1.76812817633152,2817.0,45
39184906,1.8136927439769108,2917.5,46
40194117,1.859704320496983,2858.0,47
41216403,1.9051514779196845,2709.5,48
42244529,1.9521032514174779,2948.0,49
43265892,1.9979096406698227,3021.5,50
44266567,2.042650311787923,2988.0,51
