1009509,0.04692328605386946,-20.0,1
2009021,0.092980614900589,-20.0,2
3012045,0.1438577013545566,-20.0,3
4015505,0.18839208013481565,-20.0,4
5031358,0.23589116699165769,-18.0,5
6052372,0.28461039662361143,-16.0,6
7146703,0.34741528729597726,-21.0,7
8261571,0.4090714754660924,-21.0,8
9325361,0.4618459423383077,-19.0,9
10348344,0.5067740979459551,-19.0,10
11376517,0.5567573665248023,-19.0,11
12417278,0.6035209531254239,-18.0,12
13450051,0.6542425841755337,-17.0,13
14498768,0.7004205275906457,-17.0,14
15554494,0.747407448026869,-17.0,15
16609629,0.7950403106212616,-18.0,16
17676468,0.8442315318849352,-17.0,17
18759106,0.8998724752002292,-16.0,18
19838226,0.9504480270544687,-17.0,19
20919497,0.9993941228257285,-16.0,20
21991647,1.0483209365606307,-16.0,21
23077096,1.0961253474818335,-18.0,22
24135925,1.1433772507641051,-18.0,23
25213050,1.1920718179808723,-16.0,24
26281703,1.2432567522923152,-19.0,25
27369418,1.2916340738534928,-20.0,26
28451406,1.343054483599133,-16.0,27
29530116,1.3897546823819478,-16.0,28
30607974,1.4375580718782213,-15.0,29
31698821,1.484750639133983,-15.0,30
32781171,1.5317167657613755,-15.0,31
33862943,1.5818533706665039,-15.0,32
34955906,1.6303532151381175,-15.0,33
36034046,1.6815498579210706,-15.0,34
37115771,1.7318982864750756,-15.0,35
38201184,1.7842052796151904,-15.0,36
39290292,1.8326389071014193,-15.0,37
40416264,1.886775216791365,-15.0,38
41539192,1.9350586301750607,-15.0,39
42664659,1.9831110648314159,-15.0,40
43804591,2.0324498964680564,-12.0,41
44938885,2.081349230938488,-14.0,42
46072312,2.131204713980357,-12.0,43
47220823,2.181409750647015,-14.0,44
48351976,2.2311488663487964,-14.0,45
49503024,2.2815702264838746,-12.0,46
50651965,2.331545565591918,-12.0,47
51802095,2.380690586368243,-14.0,48
52973853,2.431349085834291,-12.0,49
54149764,2.4823421419329113,-12.0,50
55331518,2.5336106044716304,-12.0,51
56498834,2.58547633184327,-12.0,52
57667786,2.636941997607549,-12.0,53
58854196,2.693692283829053,-12.0,54
60029628,2.7454081135988235,-12.0,55
61208039,2.7964340566926533,-12.0,56
62392161,2.8490858185953565,-12.0,57
63570351,2.9018126266532476,-15.0,58
64784499,2.954168735411432,-10.0,59
65966611,3.0067978605296877,-13.0,60
67138474,3.0579319004217784,-13.0,61
68353965,3.1119089947806464,-12.0,62
69557276,3.1660104682710437,-11.5,63
70805312,3.224730530116293,-13.0,64
72016778,3.2782315297259226,-10.0,65
73227090,3.331317290862401,-10.0,66
74447127,3.3853915026452808,-11.0,67
75663633,3.438927561905649,-11.0,68
76894812,3.4946574638287227,-10.0,69
78117356,3.5488210714525645,-14.0,70
79345485,3.6054811216062967,-11.0,71
80581442,3.661050208144718,-10.0,72
81809329,3.7140555504957833,-8.0,73
83015916,3.7668990610043207,-8.0,74
84214189,3.8210107607973947,-19.0,75
