2335314,0.11840393212106493,255.6,1
3177246,0.16495932347244688,1183.6,2
4038880,0.2102277351087994,1178.2,3
4897435,0.2561214523845249,1260.9,4
5762144,0.3005720379617479,1290.65,5
6618108,0.3447117984294891,1631.4,6
7480870,0.38385697060161167,1699.6,7
8327363,0.42479167878627777,1756.35,8
9206231,0.4684432249599033,2119.3,9
10075751,0.5072991291019652,2222.75,10
10955375,0.5517851288451089,2248.2,11
11875731,0.5976646929317051,2830.6,12
12747913,0.639625981118944,2841.75,13
13681167,0.6886937669912974,2825.45,14
14640989,0.7329387660159005,2819.65,15
15605471,0.7792010918590757,2829.35,16
16550544,0.8270565225680669,2824.65,17
17473910,0.8683509197500017,2907.15,18
18437865,0.9156278208891551,2917.6,19
19419927,0.9635530947976643,2581.8,20
20387139,1.0109753915336397,2595.6,21
21411735,1.0610602839787802,2845.2,22
22404528,1.1092086202568479,2841.25,23
23409646,1.15873769528336,2792.9,24
24429070,1.2078834224409527,3525.65,25
25399166,1.2521131483051513,3313.65,26
26410905,1.3010968769258924,3229.1,27
27425877,1.3512081421083875,3342.6,28
28463429,1.3973836529254913,3352.15,29
29494507,1.4453913036982218,3297.0,30
30540860,1.4949722499317593,3503.3,31
31602281,1.546427435742484,3637.0,32
32677783,1.598267802529865,3507.6,33
33707495,1.6446386088927587,3506.55,34
34802030,1.698783213628663,3546.4,35
35868157,1.751548173295127,3450.15,36
36908318,1.8028025237719218,3653.45,37
37963673,1.853520065413581,3463.75,38
39004590,1.903033465080791,3685.05,39
40084906,1.9541693863603804,3509.75,40
41169840,2.008650776611434,3519.85,41
