3492215,-8980.8,1
5221541,-8978.4,2
6744384,-8702.1,3
8378556,-8753.2,4
9761960,-8747.5,5
11063506,-8623.6,6
12712500,-8640.2,7
14305506,-8472.6,8
15822855,-8724.7,9
17224338,-8261.8,10
18909913,-8549.2,11
20467676,-8230.8,12
22321959,-8358.4,13
24509491,-8351.1,14
26591078,-7559.0,15
28635762,-7530.5,16
30624134,-7525.7,17
32542999,-7542.0,18
34447003,-7554.7,19
36508694,-7488.5,20
38675228,-7489.0,21
40710964,-7484.6,22
42823906,-7493.3,23
44876846,-7492.8,24
46821128,-7413.5,25
48565647,-7365.8,26
50631976,-7349.0,27
52709063,-7342.5,28
54749700,-7478.9,29
56768947,-7322.4,30
58908129,-7328.7,31
60914001,-7413.6,32
62954068,-7336.2,33
65032267,-7323.0,34
66976569,-7330.6,35
69121241,-7376.7,36
71120957,-7331.2,37
73125086,-7381.0,38
74995019,-7325.4,39
76907222,-7336.4,40
78611750,-7324.1,41
80342890,-7323.6,42
81994316,-7317.0,43
83737304,-7324.1,44
85421057,-7323.7,45
87126731,-7338.3,46
88904884,-7329.0,47
90677599,-7323.8,48
92558190,-7327.4,49
94284536,-7324.7,50
96091953,-7324.2,51
97899712,-7324.6,52
99847849,-7325.6,53
101589277,-7327.3,54
103140613,-7327.1,55
104707909,-7314.9,56
106382077,-7324.4,57
107995031,-7324.5,58
109436046,-7331.3,59
110824103,-7321.1,60
112379918,-7320.8,61
114115216,-7324.9,62
115626673,-7320.9,63
117214498,-7328.4,64
118681368,-7325.4,65
120077289,-7326.6,66
121462845,-7321.7,67
122875093,-7326.2,68
124246872,-7329.1,69
125691087,-7317.9,70
