877681981,0.0,621
883907478,39.9,622
888793889,52.55,623
890676923,185.0,624
891794071,215.3,625
892597512,220.0,626
893429853,220.0,627
894228604,220.0,628
894992573,220.0,629
895744808,220.0,630
896519861,234.5,631
897287151,237.75,632
898058657,237.65,633
898830902,238.1,634
899610444,237.65,635
900391984,237.7,636
901174027,240.0,637
901960568,240.0,638
902772722,245.55,639
903574673,245.85,640
904374793,246.15,641
905194648,247.5,642
905997232,246.75,643
906806441,241.85,644
907620190,235.6,645
908437767,243.65,646
909244621,247.7,647
910055919,246.9,648
910881726,244.5,649
911702488,239.9,650
912530887,238.75,651
913365133,248.2,652
914192395,248.55,653
915020834,249.55,654
915849917,246.55,655
916683478,249.65,656
917521606,255.6,657
918359542,255.3,658
919198086,254.25,659
920039726,255.75,660
920880079,254.4,661
921723590,254.1,662
922560958,255.3,663
923399115,252.9,664
924260124,255.3,665
925119665,254.55,666
925964180,255.15,667
926809479,254.25,668
927643859,253.65,669
928471872,255.3,670
929310911,254.25,671
930134426,255.45,672
930959551,254.7,673
931779289,252.3,674
932610644,255.6,675
933456964,255.6,676
934313971,257.7,677
935182549,253.35,678
936050325,254.85,679
936918913,253.95,680
937805332,255.45,681
938689931,255.75,682
939577456,255.75,683
940458841,254.1,684
941330896,253.65,685
942192080,257.15,686
943052272,257.25,687
943904576,257.6,688
944758611,257.2,689
945618222,252.2,690
946484803,255.15,691
947368388,256.35,692
