436131828,543.165,330
438860653,534.24,331
441796647,554.19,332
444605902,543.06,333
447362713,569.415,334
450178803,572.46,335
453105971,561.015,336
455788256,542.22,337
458456725,562.485,338
461403054,534.345,339
464417221,567.525,340
467239984,582.54,341
469928565,561.435,342
472757972,546.59,343
475466474,566.86,344
478089123,585.795,345
480803775,608.105,346
483572047,598.545,347
486381000,605.425,348
489290019,596.555,349
492238569,604.48,350
495338770,596.55,351
498396710,589.57,352
501403676,599.44,353
504492486,593.72,354
507548329,556.28,355
510500545,563.04,356
513452635,543.255,357
516469111,532.26,358
519472999,582.245,359
522695101,553.42,360
525977351,594.995,361
529118837,588.16,362
532013849,573.56,363
534953375,606.655,364
537990214,565.445,365
541073466,561.41,366
543956418,585.705,367
546769728,573.37,368
549751218,583.925,369
552735407,596.4,370
