3742400,360.0,1
7544704,357.0,2
11515685,355.5,3
15326440,350.0,4
18951140,380.0,5
22654970,451.0,6
26314466,551.0,7
29904751,554.0,8
33454357,580.0,9
37087464,556.0,10
40613867,547.0,11
44068034,664.5,12
47600759,686.0,13
51250366,670.5,14
54740746,641.5,15
58296553,662.0,16
62024800,649.5,17
65415596,669.0,18
68981422,696.0,19
72653083,646.5,20
76154353,651.5,21
79739304,636.5,22
83256236,756.0,23
86757117,742.5,24
90278619,748.5,25
93781508,763.5,26
97359766,739.5,27
100945747,733.5,28
104355178,740.0,29
107817984,761.0,30
111101035,760.0,31
114584129,770.0,32
118031711,744.0,33
121366394,755.0,34
