771635,0.04738875144057804,319.5,1
1504632,0.10867005593246884,305.25,2
2243094,0.1719546071688334,320.0,3
2970896,0.23382273852825164,294.0,4
3723208,0.29633258375856614,295.5,5
4485468,0.35819777058230506,319.0,6
5277153,0.4217357709672716,318.25,7
6053245,0.48452170888582863,337.25,8
6826604,0.5472603579362233,400.75,9
7613192,0.6109168610970179,392.5,10
8422410,0.6751558640930387,447.75,11
9204915,0.7377080823977789,427.75,12
9989666,0.800301870505015,368.5,13
10803712,0.8643560984399583,344.5,14
11612978,0.9282414388656616,434.5,15
12414636,0.9928943110174603,497.0,16
13212536,1.0571826672554017,493.5,17
13987558,1.1206404383977253,530.75,18
14772510,1.1862916643089718,527.25,19
15540295,1.2494889022244346,529.0,20
16349064,1.3138210121790568,505.5,21
17183468,1.3784619508186977,546.5,22
18000841,1.4432111466593212,525.25,23
18873608,1.5092860915263493,516.75,24
19729038,1.5761505526304245,539.5,25
20586256,1.6427270083957248,520.25,26
21452837,1.709951963159773,521.5,27
22314776,1.7777689874172211,514.0,28
23182496,1.8469505823320813,422.75,29
24047021,1.9167007633712556,489.5,30
24896916,1.9846975211964712,538.25,31
25763003,2.0523382067018083,546.0,32
26634134,2.1207091962628892,462.0,33
27508682,2.1885187117920983,504.5,34
28357978,2.2576426402727763,439.25,35
29225244,2.3255848614374797,521.25,36
30116835,2.394661381509569,498.0,37
30976807,2.46233403954241,508.5,38
31825354,2.530157446728812,588.5,39
32651994,2.595625084704823,586.0,40
33513835,2.6644464339812597,590.0,41
34374628,2.732855531639523,616.0,42
35257167,2.8021479245026906,572.0,43
36121245,2.870296107199457,574.75,44
36977904,2.9374307486746045,590.0,45
37843435,3.0047451217969257,622.0,46
38720032,3.0729709831873575,570.5,47
39571837,3.140250406331486,598.75,48
40423364,3.208286164270507,581.5,49
41281371,3.2757263943221835,584.5,50
42150444,3.3438392393456566,603.0,51
43008208,3.412396086189482,536.5,52
43852274,3.4814693995979096,561.25,53
44718011,3.548214593132337,535.75,54
45610269,3.6183928880426617,543.5,55
46490956,3.6863718414968916,543.25,56
47374246,3.7569656564791996,576.75,57
48268398,3.8258451104826396,525.5,58
49136406,3.893961472709974,519.25,59
50003281,3.9632744988467956,488.75,60
50881163,4.031978992886013,452.0,61
51746306,4.098740449084176,462.25,62
52618890,4.16705418434408,439.0,63
53480432,4.234372443159422,430.25,64
54329363,4.300563843581411,527.5,65
55174438,4.367409162984954,553.75,66
56006898,4.4351887080404495,484.25,67
56835328,4.500526421467463,531.75,68
57660372,4.566426636311743,500.0,69
58469939,4.632081914544106,466.25,70
59259922,4.69694370912181,561.75,71
60040177,4.760253969364696,404.25,72
60827877,4.824402051568032,432.0,73
61608780,4.887713190449609,427.5,74
62373963,4.950667329894172,500.5,75
63171882,5.015162535508474,434.5,76
63973978,5.08045136100716,515.5,77
64767800,5.145028557711178,531.5,78
65612370,5.2117000317573545,516.25,79
66469018,5.278260005911191,406.5,80
67283346,5.343615482581987,390.25,81
68117367,5.410410353475147,565.5,82
68961179,5.477832737962405,575.75,83
69818919,5.545632589856783,573.75,84
70668802,5.611736324826876,595.0,85
71537934,5.678755880461798,420.0,86
72403770,5.747980798549122,538.25,87
73245794,5.8147136715385646,534.25,88
74087610,5.881732161045075,560.5,89
74948997,5.949381579359373,338.25,90
75779929,6.016039389636782,495.0,91
