3502185,-8986.745,1
5151517,-8649.53,2
6620968,-8658.645,3
8299464,-8418.69,4
10240760,-7111.0,5
12459344,-7109.635,6
15069222,-7109.125,7
17624892,-6999.25,8
20253876,-6996.96,9
22847154,-6996.27,10
25268935,-6997.19,11
27608636,-6996.835,12
30026485,-6996.34,13
32427755,-6997.315,14
34714207,-6996.79,15
37009834,-6913.505,16
39310506,-6925.635,17
41527992,-6922.18,18
43763778,-6926.595,19
46049942,-6915.18,20
48363380,-6926.64,21
50568658,-6925.635,22
52752550,-6913.56,23
55018241,-6911.005,24
57417344,-6870.865,25
59736542,-6841.135,26
62211466,-6873.54,27
64505374,-6827.465,28
66836262,-6828.04,29
69186518,-6828.0,30
71711504,-6828.2,31
73934111,-6825.535,32
76413566,-6827.995,33
78707759,-6827.68,34
81117697,-6828.955,35
83580821,-6827.145,36
85934252,-6827.37,37
88396097,-6828.5,38
90919126,-6828.435,39
93438431,-6829.16,40
95840400,-6828.49,41
98285462,-6829.985,42
100709545,-6828.515,43
102878287,-6827.62,44
105219765,-6827.7,45
107442617,-6826.895,46
109660570,-6828.295,47
111923279,-6827.53,48
114140669,-6828.115,49
116311475,-6828.115,50
118367764,-6829.89,51
120489010,-6826.175,52
122543539,-6829.88,53
124447674,-6829.635,54
126547253,-6825.43,55
