881529,24546.0,1
1940077,24905.0,2
3073678,25534.5,3
4197691,25752.5,4
5356961,25309.0,5
6545729,33511.0,6
7724885,33662.5,7
8989228,33803.5,8
10265844,33634.0,9
11546245,31990.5,10
12852337,34783.0,11
14248561,35478.5,12
15763815,35377.0,13
17274204,38543.0,14
18743696,40094.0,15
20216315,34816.0,16
21758933,42361.5,17
23370852,51972.5,18
24926590,51294.5,19
26566298,49740.0,20
28280682,52180.0,21
29954068,51983.5,22
31661732,52324.5,23
33439156,53112.5,24
35116427,52087.5,25
36833849,53759.5,26
38570246,52871.0,27
40333466,53422.5,28
42073759,53134.0,29
43907238,48097.0,30
45703798,52483.0,31
47489006,51746.0,32
49315005,51933.5,33
51105864,53384.0,34
52969738,53491.5,35
54815037,52427.5,36
56717415,53031.0,37
58631825,53738.0,38
60476241,48730.5,39
62344295,45957.0,40
64234471,52542.0,41
66264411,53180.0,42
68345995,52552.5,43
70435588,51118.0,44
72534591,49794.0,45
74620710,49633.5,46
76848318,62197.5,47
79191110,63495.5,48
81499014,64530.0,49
83874337,64396.0,50
86243044,62702.5,51
88650950,58944.0,52
91005425,49676.0,53
93359966,59046.5,54
95754895,63448.5,55
98144640,62384.5,56
100516116,58124.5,57
103192307,59720.0,58
105809039,58323.5,59
108511322,56643.0,60
111259641,54841.0,61
113958715,72394.0,62
116703732,73536.5,63
119350103,70367.0,64
122078993,70691.5,65
124716766,71127.0,66
127485633,71261.0,67
