2320460,250.0,1
3543960,619.0,2
4855131,798.55,3
6264458,1236.1,4
7689482,1130.35,5
8939332,1237.0,6
10431077,1277.9,7
11605760,2428.15,8
12778812,2544.6,9
13901787,2713.7,10
15033619,2692.55,11
16138036,2714.15,12
17262581,2720.9,13
18306643,2729.9,14
19356434,2720.9,15
20397786,2708.75,16
21415892,2728.55,17
22443376,2707.85,18
23466679,2716.4,19
24462797,2740.25,20
25497516,2746.1,21
26460229,2706.95,22
27392890,2724.5,23
28305002,2882.3,24
29234626,2877.5,25
30196395,2905.4,26
31192365,2856.5,27
32201628,4191.75,28
33228533,4161.05,29
34306587,4152.85,30
35340275,4142.0,31
36370643,4102.3,32
37463100,4158.95,33
38617154,4153.05,34
39828267,4241.7,35
41092573,4059.5,36
42289575,4012.3,37
43515408,4231.8,38
44701582,4675.1,39
45932286,4669.1,40
47205783,4668.75,41
48419277,4675.0,42
49663362,4712.6,43
50860965,4916.4,44
52071643,4891.0,45
53316070,4927.05,46
54594172,4914.25,47
55908061,4900.7,48
57223712,4879.3,49
58573565,4888.1,50
59913095,4941.45,51
61246751,4916.5,52
62645321,4949.95,53
64017196,4936.05,54
65388440,4919.65,55
66786304,4970.35,56
68281595,4923.85,57
69796869,4893.15,58
71293527,4948.4,59
72783770,5207.0,60
74291003,5200.55,61
75836878,5168.3,62
77363926,5180.2,63
78997841,5070.8,64
80704973,5079.95,65
82427306,5123.15,66
84145290,5482.45,67
85825609,5461.2,68
87550443,5665.9,69
89294639,5662.5,70
91061884,5665.05,71
92859967,5657.4,72
94666016,5676.9,73
96488468,5673.8,74
98354535,5663.2,75
100224319,5814.75,76
102221774,6820.0,77
104167003,6801.7,78
106109518,6985.7,79
107996264,6981.5,80
109888857,6745.5,81
111768872,6596.2,82
113677380,6762.6,83
115613461,6740.65,84
117530873,7049.85,85
119469558,6859.9,86
121408930,6974.35,87
123355209,6900.8,88
125251224,7112.65,89
